chamber,rollnumber,date,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,bill_number,vote_result,vote_desc,vote_question,issue_codes,peltzman_codes,clausen_codes,crs_policy_area,crs_subjects,congress_url
House,979,2014-06-24,2,219,184,0.062,0.462,-0.729,0.222,hres636,Passed,"Providing for consideration of H.R. 6, the Domestic Prosperity and Global Freedom Act and H.R. 3301, the North American Energy Infrastructure Act",On Ordering the Previous Question,"['Energy', 'Shipping/Maritime']",['Government Organization'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/636
House,980,2014-06-24,2,221,186,-0.024,0.03,-0.7000000000000001,0.47100000000000003,hres636,Passed,"Providing for consideration of H.R. 6, the Domestic Prosperity and Global Freedom Act and H.R. 3301, the North American Energy Infrastructure Act",On Agreeing to the Resolution,"['Energy', 'Shipping/Maritime']",['Government Organization'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/636
House,981,2014-06-24,2,163,249,-0.164,0.198,0.214,-0.036000000000000004,hr4413,Failed,,On Agreeing to the Amendment,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,982,2014-06-24,2,168,242,-0.27,0.501,1.069,1.302,hr4413,Failed,,On Agreeing to the Amendment,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,983,2014-06-24,2,173,239,-0.20400000000000001,0.209,0.808,1.607,hr4413,Failed,,On Agreeing to the Amendment,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,984,2014-06-24,2,177,233,-0.211,0.337,0.218,0.438,hr4413,Failed,,On Agreeing to the Amendment,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,985,2014-06-24,2,252,158,-0.261,0.5630000000000001,-0.269,-0.17300000000000001,hr4413,Agreed to,,On Agreeing to the Amendment,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,986,2014-06-24,2,191,220,0.027,0.106,1.2429999999999999,-0.214,hr4413,Failed,Customer Protection and End User Relief Act,On Motion to Recommit with Instructions,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,987,2014-06-24,2,265,144,-0.32,0.28600000000000003,-1.051,-1.274,hr4413,Passed,Customer Protection and End User Relief Act,On Passage,['Banking and Finance'],['Budget Special Interest'],['Government Management'],Finance and Financial Sector,"['Administrative law and regulatory procedures', 'Banking and financial institutions regulation', 'Business investment and capital', 'Business records', 'Commodities markets', 'Commodity Futures Trading Commission', 'Congressional oversight', 'Consumer affairs', 'Corporate finance and management', 'Executive agency funding and structure', 'Federal officials', 'Financial services and investments', 'Government information and archives', 'Government studies and investigations', 'Judicial review and appeals', 'Licensing and registrations', 'Oil and gas', 'Public utilities and utility rates', 'U.S. and foreign investments']",https://www.congress.gov/bill/113th-congress/house-bill/4413
House,988,2014-06-24,2,176,233,-0.062,0.025,0.562,1.516,hr3301,Failed,,On Agreeing to the Amendment,"['Pollution and Environmental Protection', 'Energy']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Alaska', 'Arizona', 'California', 'Canada', 'Department of Commerce', 'Department of Energy', 'Electric power generation and transmission', 'Environmental assessment, monitoring, research', 'Federal Energy Regulatory Commission (FERC)', 'Idaho', 'Latin America', 'Licensing and registrations', 'Maine', 'Mexico', 'Michigan', 'Minnesota', 'Montana', 'New Hampshire', 'New Mexico', 'New York State', 'North Dakota', 'Ohio', 'Oil and gas', 'Pennsylvania', 'Pipelines', 'Presidents and presidential powers, Vice Presidents', 'Texas', 'Trade restrictions', 'Vermont', 'Washington State']",https://www.congress.gov/bill/113th-congress/house-bill/3301
House,989,2014-06-24,2,171,240,-0.045,-0.125,0.586,1.611,hr3301,Failed,,On Agreeing to the Amendment,"['Pollution and Environmental Protection', 'Energy']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Alaska', 'Arizona', 'California', 'Canada', 'Department of Commerce', 'Department of Energy', 'Electric power generation and transmission', 'Environmental assessment, monitoring, research', 'Federal Energy Regulatory Commission (FERC)', 'Idaho', 'Latin America', 'Licensing and registrations', 'Maine', 'Mexico', 'Michigan', 'Minnesota', 'Montana', 'New Hampshire', 'New Mexico', 'New York State', 'North Dakota', 'Ohio', 'Oil and gas', 'Pennsylvania', 'Pipelines', 'Presidents and presidential powers, Vice Presidents', 'Texas', 'Trade restrictions', 'Vermont', 'Washington State']",https://www.congress.gov/bill/113th-congress/house-bill/3301
House,990,2014-06-24,2,176,234,0.116,-0.338,0.382,1.054,hr3301,Failed,,On Agreeing to the Amendment,"['Pollution and Environmental Protection', 'Energy']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Alaska', 'Arizona', 'California', 'Canada', 'Department of Commerce', 'Department of Energy', 'Electric power generation and transmission', 'Environmental assessment, monitoring, research', 'Federal Energy Regulatory Commission (FERC)', 'Idaho', 'Latin America', 'Licensing and registrations', 'Maine', 'Mexico', 'Michigan', 'Minnesota', 'Montana', 'New Hampshire', 'New Mexico', 'New York State', 'North Dakota', 'Ohio', 'Oil and gas', 'Pennsylvania', 'Pipelines', 'Presidents and presidential powers, Vice Presidents', 'Texas', 'Trade restrictions', 'Vermont', 'Washington State']",https://www.congress.gov/bill/113th-congress/house-bill/3301
House,991,2014-06-24,2,185,227,0.17200000000000001,-0.769,0.711,0.932,hr3301,Failed,North American Energy Infrastructure Act,On Motion to Recommit with Instructions,"['Pollution and Environmental Protection', 'Energy']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Alaska', 'Arizona', 'California', 'Canada', 'Department of Commerce', 'Department of Energy', 'Electric power generation and transmission', 'Environmental assessment, monitoring, research', 'Federal Energy Regulatory Commission (FERC)', 'Idaho', 'Latin America', 'Licensing and registrations', 'Maine', 'Mexico', 'Michigan', 'Minnesota', 'Montana', 'New Hampshire', 'New Mexico', 'New York State', 'North Dakota', 'Ohio', 'Oil and gas', 'Pennsylvania', 'Pipelines', 'Presidents and presidential powers, Vice Presidents', 'Texas', 'Trade restrictions', 'Vermont', 'Washington State']",https://www.congress.gov/bill/113th-congress/house-bill/3301
House,992,2014-06-24,2,238,173,-0.093,0.014,-0.5740000000000001,-1.6840000000000002,hr3301,Passed,North American Energy Infrastructure Act,On Passage,"['Pollution and Environmental Protection', 'Energy']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Alaska', 'Arizona', 'California', 'Canada', 'Department of Commerce', 'Department of Energy', 'Electric power generation and transmission', 'Environmental assessment, monitoring, research', 'Federal Energy Regulatory Commission (FERC)', 'Idaho', 'Latin America', 'Licensing and registrations', 'Maine', 'Mexico', 'Michigan', 'Minnesota', 'Montana', 'New Hampshire', 'New Mexico', 'New York State', 'North Dakota', 'Ohio', 'Oil and gas', 'Pennsylvania', 'Pipelines', 'Presidents and presidential powers, Vice Presidents', 'Texas', 'Trade restrictions', 'Vermont', 'Washington State']",https://www.congress.gov/bill/113th-congress/house-bill/3301
House,993,2014-06-25,2,238,180,0.222,-0.656,-0.425,-1.039,hres641,Passed,"Providing for consideration of H.R. 4899, the Lowering Gasoline Prices to Fuel an America That Works Act of 2014 and H.R. 4923, making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2015, and for other purposes; and for other purposes",On Ordering the Previous Question,"['Energy', 'Public Works']",['Budget General Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/641
House,994,2014-06-25,2,228,189,0.188,-0.841,-0.612,-0.851,hres641,Passed,"Providing for consideration of H.R. 4899, the Lowering Gasoline Prices to Fuel an America That Works Act of 2014 and H.R. 4923, making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2015, and for other purposes; and for other purposes",On Agreeing to the Resolution,"['Energy', 'Public Works']",['Budget General Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/641
House,995,2014-06-25,2,196,221,-0.40700000000000003,0.8170000000000001,0.504,1.3559999999999999,hr6,Failed,,On Agreeing to the Amendment,"['Energy', 'Shipping/Maritime']",['Budget Special Interest'],['Government Management'],Energy,"['Business records', 'Civil actions and liability', 'Environmental assessment, monitoring, research', 'Free trade and trade barriers', 'Government information and archives', 'International organizations and cooperation', 'Judicial review and appeals', 'Licensing and registrations', 'Marine and inland water transportation', 'Oil and gas', 'Trade agreements and negotiations', 'Trade restrictions']",https://www.congress.gov/bill/113th-congress/house-bill/6
House,996,2014-06-25,2,192,225,-0.081,0.45,0.297,0.342,hr6,Failed,"To provide for expedited approval of exportation of natural gas to World Trade Organization countries, and for other purposes",On Motion to Recommit with Instructions,"['Energy', 'Shipping/Maritime']",['Budget Special Interest'],['Government Management'],Energy,"['Business records', 'Civil actions and liability', 'Environmental assessment, monitoring, research', 'Free trade and trade barriers', 'Government information and archives', 'International organizations and cooperation', 'Judicial review and appeals', 'Licensing and registrations', 'Marine and inland water transportation', 'Oil and gas', 'Trade agreements and negotiations', 'Trade restrictions']",https://www.congress.gov/bill/113th-congress/house-bill/6
House,997,2014-06-25,2,266,150,-0.222,-0.038,-0.26,-0.685,hr6,Passed,"To provide for expedited approval of exportation of natural gas to World Trade Organization countries, and for other purposes",On Passage,"['Energy', 'Shipping/Maritime']",['Budget Special Interest'],['Government Management'],Energy,"['Business records', 'Civil actions and liability', 'Environmental assessment, monitoring, research', 'Free trade and trade barriers', 'Government information and archives', 'International organizations and cooperation', 'Judicial review and appeals', 'Licensing and registrations', 'Marine and inland water transportation', 'Oil and gas', 'Trade agreements and negotiations', 'Trade restrictions']",https://www.congress.gov/bill/113th-congress/house-bill/6
House,998,2014-06-26,2,244,172,0.01,-0.167,-0.43,-1.412,hr4899,Agreed to,,On Agreeing to the Amendment,['Energy'],['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,999,2014-06-26,2,179,232,-0.136,0.264,0.71,1.328,hr4899,Failed,,On Agreeing to the Amendment,"['Energy', 'Pollution and Environmental Protection']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1000,2014-06-26,2,183,227,0.009000000000000001,0.1,0.597,1.43,hr4899,Failed,,On Agreeing to the Amendment,"['Energy', 'Pollution and Environmental Protection']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1001,2014-06-26,2,188,223,-0.11900000000000001,0.752,0.281,0.301,hr4899,Failed,,On Agreeing to the Amendment,"['Energy', 'Judiciary']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1002,2014-06-26,2,179,229,0.08700000000000001,-0.147,0.47900000000000004,1.522,hr4899,Failed,,On Agreeing to the Amendment,['Energy'],['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1003,2014-06-26,2,241,173,-0.067,-0.062,-0.242,-0.5660000000000001,hr4899,Agreed to,,On Agreeing to the Amendment,['Energy'],['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1004,2014-06-26,2,189,223,0.082,-0.05,1.112,1.126,hr4899,Failed,,On Agreeing to the Amendment,"['Energy', 'Banking and Finance']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1005,2014-06-26,2,177,235,0.06,-0.23900000000000002,0.396,0.988,hr4899,Failed,Lowering Gasoline Prices to Fuel an America That Works Act,On Motion to Recommit with Instructions,"['Energy', 'Pollution and Environmental Protection']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1006,2014-06-26,2,229,185,-0.028,0.077,-0.34700000000000003,-1.09,hr4899,Passed,Lowering Gasoline Prices to Fuel an America That Works Act,On Passage,"['Energy', 'Pollution and Environmental Protection']",['Budget Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Advisory bodies', 'Air quality', 'Alaska', 'Alternative and renewable resources', 'Atlantic Ocean', 'Buy American requirements', 'California', 'Civil actions and liability', 'Congressional oversight', 'Criminal justice information and records', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Earth sciences', 'Employee hiring', 'Endangered and threatened species', 'Energy research', 'Energy revenues and royalties', 'Energy storage, supplies, demand', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Forests, forestry, trees', 'General public lands matters', 'Georgia', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government studies and investigations', 'Government trust funds', 'Gulf of Mexico', 'Higher education', 'Indian lands and resources rights', 'Intergovernmental relations', 'Internet and video services', 'Judicial procedure and administration', 'Judicial review and appeals', 'Labor-management relations', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Military facilities and property', 'Minority employment', 'North Carolina', 'Oil and gas', 'Pacific Ocean', 'Pipelines', 'Public contracts and procurement', 'Roads and highways', 'Science and engineering education', 'South Carolina', 'State and local finance', 'Strategic materials and reserves', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Virginia', ""Women's employment"", 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/4899
House,1007,2014-07-08,2,375,19,0.887,-0.189,1.392,1.311,hr4263,Passed,Social Media Working Group Act of 2014,"On Motion to Suspend the Rules and Pass, as Amended",['Radio/Television/Motion Pictures/Telecommunications'],"['Budget Special Interest', 'Government Organization']",['Government Management'],Emergency Management,"['Advisory bodies', 'Congressional oversight', 'Department of Homeland Security', 'Emergency communications systems', 'Emergency planning and evacuation', 'Executive agency funding and structure', 'Homeland security', 'Internet and video services', 'Telephone and wireless communication', 'Terrorism']",https://www.congress.gov/bill/113th-congress/house-bill/4263
House,1008,2014-07-08,2,393,0,0.0,0.0,0.0,0.0,hr4289,Passed,Department of Homeland Security Interoperable Communications Act,On Motion to Suspend the Rules and Pass,['Radio/Television/Motion Pictures/Telecommunications'],"['Budget Special Interest', 'Government Organization']",['Government Management'],Emergency Management,"['Administrative law and regulatory procedures', 'Broadcasting, cable, digital technologies', 'Congressional oversight', 'Department of Homeland Security', 'Emergency communications systems', 'Government studies and investigations', 'Internet and video services', 'Telephone and wireless communication']",https://www.congress.gov/bill/113th-congress/house-bill/4289
