candidate_id,candidate_name,committee_id,committee_name,count,cycle,support_oppose_indicator,total
H6IA01098,"BRALEY, BRUCE L",C90011677,AMERICAN FUTURE FUND,6,2012,O,80846.0
H6IA01098,"BRALEY, BRUCE L",C90011677,AMERICAN FUTURE FUND,1,2012,S,0.0
H6IA02146,"LOEBSACK, DAVID WAYNE",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,13,2012,O,768004.87
H6IA02146,"LOEBSACK, DAVID WAYNE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4IA05102,"LATHAM, THOMAS",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,16,2012,O,1447886.71
H4IA05102,"LATHAM, THOMAS",C00007880,CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION,1,2012,S,197997.0
H4IA05102,"LATHAM, THOMAS",C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,4,2012,S,412540.0
H4IA05102,"LATHAM, THOMAS",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,8,2012,S,14390.25
H4IA05102,"LATHAM, THOMAS",C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,1,2012,S,50245.0
H4IA05102,"LATHAM, THOMAS",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,7,2012,S,351885.0
H4IA05102,"LATHAM, THOMAS",C00489625,FAITH FAMILY FREEDOM FUND,2,2012,S,14930.0
H4IA05102,"LATHAM, THOMAS",C00495028,HOUSE MAJORITY PAC,10,2012,O,494582.13
H4IA05102,"LATHAM, THOMAS",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,193.78
H4IA05102,"LATHAM, THOMAS",C00528307,PATRIOT VOICES PAC,3,2012,S,86.25
H4IA05102,"LATHAM, THOMAS",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,743.3
H4IA05102,"LATHAM, THOMAS",C90012956,PATRIOT MAJORITY USA,2,2012,O,140900.75
H4IA05102,"LATHAM, THOMAS",C90013897,IOWA CITIZENS FOR COMMUNITY IMPROVEMENT ACTION FUND,3,2012,O,2637.65
H8KS02090,"JENKINS, LYNN",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,5.46
H6KS01146,"HUELSKAMP, TIMOTHY A REPRESENTA",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,5.46
H6KS01146,"HUELSKAMP, TIMOTHY A REPRESENTA",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0KS03137,"YODER, KEVIN",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,5.46
H0KS04051,"POMPEO, MICHAEL RICHARD",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,5.46
H6KY03124,"YARMUTH, JOHN A MR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6KY03124,"YARMUTH, JOHN A MR",C00489252,NEW POWER PAC,1,2012,S,919.0
H8KY02031,"GUTHRIE, S. BRETT HON.",C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,1,2012,S,32000.0
H0KY06104,"BARR, GARLAND ANDY",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,11,2012,O,300582.9
H0KY06104,"BARR, GARLAND ANDY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,2778.92
H0KY06104,"BARR, GARLAND ANDY",C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE,2,2012,S,75000.0
H0KY06104,"BARR, GARLAND ANDY",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0KY06104,"BARR, GARLAND ANDY",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,7500.0
H0KY06104,"BARR, GARLAND ANDY",C00495028,HOUSE MAJORITY PAC,2,2012,O,17375.0
H0KY06104,"BARR, GARLAND ANDY",C00499020,FREEDOMWORKS FOR AMERICA,17,2012,S,38483.37
H0KY06104,"BARR, GARLAND ANDY",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,1334.26
H0KY06104,"BARR, GARLAND ANDY",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1090.81
H0KY06104,"BARR, GARLAND ANDY",C90012998,CENTER FORWARD,4,2012,O,184245.0
H4KY01040,"WHITFIELD, WAYNE EDWARD",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,4,2012,S,33.47
H2KY04121,"MASSIE, THOMAS H.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H2KY04121,"MASSIE, THOMAS H.",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2KY04121,"MASSIE, THOMAS H.",C00432260,CLUB FOR GROWTH PAC,10,2012,S,5244.69
H2KY04121,"MASSIE, THOMAS H.",C00488767,CITIZENS FOR A WORKING AMERICA PAC,1,2012,O,50000.0
H2KY04121,"MASSIE, THOMAS H.",C00499020,FREEDOMWORKS FOR AMERICA,11,2012,S,6598.76
H2KY04121,"MASSIE, THOMAS H.",C00513804,"AMERICANS FOR GROWTH, OPPORTUNITY AND PROSPERITY, INC.",4,2012,S,49077.04
H2KY04121,"MASSIE, THOMAS H.",C00514653,LIBERTY FOR ALL SUPER PAC,8,2012,S,629202.44
H2KY04121,"MASSIE, THOMAS H.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,3,2012,S,192754.66
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00140061,NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE,1,2012,S,20000.0
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,1,2012,S,46473.98
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00457291,THE CONSERVATIVE STRIKEFORCE,4,2012,S,82082.0
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00499020,FREEDOMWORKS FOR AMERICA,6,2012,O,103768.8
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00514653,LIBERTY FOR ALL SUPER PAC,3,2012,O,1223.8
H4LA07029,"BOUSTANY, JR, CHARLES W.",C00519363,NATIONAL HORIZON,1,2012,O,88355.0
H0LA01087,"SCALISE, STEVE MR.",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,118.07
H8LA04225,"FLEMING, JOHN C MR. JR.",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,118.07
H8LA00017,"CASSIDY, WILLIAM",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,118.07
H8LA02054,"RICHMOND, CEDRIC L.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2LA05084,"ALEXANDER, RODNEY M. MR.",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,118.07
H2ME02097,"MICHAUD, MICHAEL H.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2ME02097,"MICHAUD, MICHAEL H.",C00325704,KUCINICH ACTION PAC,2,2012,S,101.1
H8ME01120,"PINGREE, CHELLIE M",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8ME01120,"PINGREE, CHELLIE M",C00325704,KUCINICH ACTION PAC,2,2012,S,101.3
H8ME01120,"PINGREE, CHELLIE M",C90014572,LEAGUE OF YOUNG VOTERS - MAINE PAC,3,2012,S,136.14
H2MD05155,"HOYER, STENY HAMILTON",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2MD05155,"HOYER, STENY HAMILTON",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H2MD02160,"RUPPERSBERGER, C.A. DUTCH",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2MD02160,"RUPPERSBERGER, C.A. DUTCH",C00483040,BUSINESS LEADERS FOR THE ADVANCEMENT OF SPACE TECHNOLOGY PAC,2,2012,S,2500.0
H2MD08126,"VAN HOLLEN, CHRIS",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MD03292,"SARBANES, JOHN P. MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MD04183,"EDWARDS, DONNA",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MD04183,"EDWARDS, DONNA",C00325704,KUCINICH ACTION PAC,1,2012,S,93.65
H6MD04183,"EDWARDS, DONNA",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H8MD01094,"HARRIS, ANDREW P",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,1487.1
H8MD01094,"HARRIS, ANDREW P",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H8MD01094,"HARRIS, ANDREW P",C00247783,MARYLAND RIGHT TO LIFE INC POLITICAL ACTION COMMITTEE,2,2012,S,43.15
H2MD06195,"DELANEY, JOHN K",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MD07160,"CUMMINGS, ELIJAH E",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MD07160,"CUMMINGS, ELIJAH E",C00325704,KUCINICH ACTION PAC,1,2012,S,93.65
H6MA07101,"MARKEY, EDWARD JOHN",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H6MA07101,"MARKEY, EDWARD JOHN",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,4.98
H6MA07101,"MARKEY, EDWARD JOHN",C90013665,ENVIRONMENT MASSACHUSETTS,1,2012,S,68.55
H8MA02041,"NEAL, RICHARD E MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H8MA05143,"TSONGAS, NICOLA S",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0MA10082,"KEATING, WILLIAM RICHARD",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2MA04073,"KENNEDY, JOSEPH P III",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H4MA03022,"MCGOVERN, JIM",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H4MA03022,"MCGOVERN, JIM",C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,1,2012,S,520.04
H4MA06033,"TIERNEY, JOHN F",C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,2,2012,S,923.9
H4MA06033,"TIERNEY, JOHN F",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,8,2012,O,1551106.86
H4MA06033,"TIERNEY, JOHN F",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4MA06033,"TIERNEY, JOHN F",C00325704,KUCINICH ACTION PAC,2,2012,S,376.0
H4MA06033,"TIERNEY, JOHN F",C00484287,WORKERS' VOICE,4,2012,S,48.38
H4MA06033,"TIERNEY, JOHN F",C00504761,YG ACTION FUND,2,2012,O,818200.0
H4MA06033,"TIERNEY, JOHN F",C00526418,STRONG ECONOMY FOR MASSACHUSETTS INC,5,2012,O,176189.67
H4MA06033,"TIERNEY, JOHN F",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,22,2012,S,14733.88
H4MA06033,"TIERNEY, JOHN F",C90013038,YG NETWORK INC.,3,2012,O,105552.0
H4MA06033,"TIERNEY, JOHN F",C90013244,EMERGENCY COMMITTEE FOR ISRAEL,2,2012,O,58440.0
H8MA08071,"CAPUANO, MICHAEL E",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6MI16034,"DINGELL, JOHN D. MR.",C00346239,ARAB AMERICAN POLITICAL ACTION COMMITTEE,3,2012,S,157.05
H6MI16034,"DINGELL, JOHN D. MR.",C00385666,15TH CONGRESSIONAL DEMOCRATIC DISTRICT,2,2012,S,9422.91
H6MI01028,"CONYERS, JOHN JR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H6MI01028,"CONYERS, JOHN JR.",C00294918,FANNIE LOU HAMER FEDERAL POLITICAL ACTION COMMITTE,1,2012,S,2000.0
H6MI01028,"CONYERS, JOHN JR.",C00346239,ARAB AMERICAN POLITICAL ACTION COMMITTEE,2,2012,S,139.86
H6MI01028,"CONYERS, JOHN JR.",C00430876,WORKING FOR US POLITICAL ACTION COMMITTEE INC,10,2012,S,147737.81
H6MI01028,"CONYERS, JOHN JR.",C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,1,2012,S,520.04
H6MI01028,"CONYERS, JOHN JR.",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,10,2012,S,164.72
H6MI01028,"CONYERS, JOHN JR.",C90013863,WORKING FOR MICHIGAN,2,2012,S,443.24
H6MI01028,"CONYERS, JOHN JR.",C90013863,WORKING FOR MICHIGAN,1,2012,,1420.0
H2MI17023,"LEVIN, SANDER M MR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6MI04113,"UPTON, FREDERICK STEPHEN",C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,1,2012,S,100000.0
H6MI04113,"UPTON, FREDERICK STEPHEN",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,279.98
H6MI04113,"UPTON, FREDERICK STEPHEN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H6MI04113,"UPTON, FREDERICK STEPHEN",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,2,2012,S,50000.0
H6MI04113,"UPTON, FREDERICK STEPHEN",C00424010,ACME BRICK COMPANY GOOD GOVERNMENT FUND FOR FEDERAL ELECTIONS,1,2012,S,1000.0
H6MI04113,"UPTON, FREDERICK STEPHEN",C00487470,CLUB FOR GROWTH ACTION,5,2012,O,53427.25
H6MI04113,"UPTON, FREDERICK STEPHEN",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,4,2012,S,34440.0
H6MI04113,"UPTON, FREDERICK STEPHEN",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,7,2012,S,7729.96
H6MI04113,"UPTON, FREDERICK STEPHEN",C90013202,DIRECT SELLING ASSOCIATION,7,2012,S,32539.94
H0MI08042,"ROGERS, MICHAEL J",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,234.88
H0MI08042,"ROGERS, MICHAEL J",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H6MI12181,"MILLER, CANDICE S.",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,296.47
H6MI12181,"MILLER, CANDICE S.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H6MI12181,"MILLER, CANDICE S.",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H6MI12181,"MILLER, CANDICE S.",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H4MI07103,"WALBERG, TIMOTHY L. HON.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,5,2012,O,11851.69
H4MI07103,"WALBERG, TIMOTHY L. HON.",C00041160,MICHIGAN REPUBLICAN PARTY,6,2012,S,1834.22
H4MI07103,"WALBERG, TIMOTHY L. HON.",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,280.92
H4MI07103,"WALBERG, TIMOTHY L. HON.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H8MI09068,"PETERS, GARY",C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,2,2012,S,250100.0
H8MI09068,"PETERS, GARY",C00484287,WORKERS' VOICE,1,2012,S,3.31
H8MI09068,"PETERS, GARY",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,8,2012,S,293805.0
H8MI09068,"PETERS, GARY",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,1,2012,S,16737.0
H8MI09068,"PETERS, GARY",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,29,2012,S,12295.39
H8MI09068,"PETERS, GARY",C90011289,AMERICANS FOR TAX REFORM,2,2012,O,471498.0
H8MI09068,"PETERS, GARY",C90013863,WORKING FOR MICHIGAN,3,2012,S,1863.24
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,17,2012,O,684961.68
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),7,2012,O,236804.8
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,7,2012,O,310337.09
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00041160,MICHIGAN REPUBLICAN PARTY,6,2012,S,1834.22
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,8,2012,S,1437.14
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,2,2012,S,160157.52
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,7,2012,S,400.75
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,2363.04
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,27762.36
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00196246,AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC),1,2012,S,43957.0
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,1,2012,O,52.87
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE,2,2012,S,100000.0
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,1,2012,S,15000.0
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00484287,WORKERS' VOICE,8,2012,O,659.63
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00486845,LCV VICTORY FUND,3,2012,O,34361.32
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,2160.0
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00490896,PATRIOTS FUND,4,2012,S,2340.86
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00495028,HOUSE MAJORITY PAC,4,2012,O,511639.92
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,3,2012,S,2884.91
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,3,2012,O,17707.17
H0MI01088,"BENISHEK, DANIEL J. M.D.",C00532416,FARM BUREAU PAC,3,2012,S,18000.0
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90005786,LEAGUE OF CONSERVATION VOTERS INC,46,2012,O,887126.3
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90011115,INDEPENDENT WOMEN'S VOICE,1,2012,S,4858.9
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1242.89
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90012345,DOCS 4 PATIENTS CARE INC,2,2012,S,11450.37
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,4,2012,S,34392.14
H0MI01088,"BENISHEK, DANIEL J. M.D.",C90013335,MICHIGAN LEAGUE OF CONSERVATION VOTERS,4,2012,O,860237.65
H0MI02094,"HUIZENGA, WILLIAM P",C00041160,MICHIGAN REPUBLICAN PARTY,6,2012,S,1834.22
H0MI02094,"HUIZENGA, WILLIAM P",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,7,2012,S,429.44
H0MI02094,"HUIZENGA, WILLIAM P",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H0MI02094,"HUIZENGA, WILLIAM P",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0MI03126,"AMASH, JUSTIN",C00041160,MICHIGAN REPUBLICAN PARTY,6,2012,S,1834.22
H0MI03126,"AMASH, JUSTIN",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0MI03126,"AMASH, JUSTIN",C00499020,FREEDOMWORKS FOR AMERICA,5,2012,S,86328.37
H0MI03126,"AMASH, JUSTIN",C00514653,LIBERTY FOR ALL SUPER PAC,2,2012,S,826.54
H2MI11133,"BENTIVOLIO, KERRY",C00041160,MICHIGAN REPUBLICAN PARTY,5,2012,S,8203.01
H2MI11133,"BENTIVOLIO, KERRY",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,254.56
H2MI11133,"BENTIVOLIO, KERRY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,3107.68
H2MI11133,"BENTIVOLIO, KERRY",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2MI11133,"BENTIVOLIO, KERRY",C00401786,FREEDOM'S DEFENSE FUND,14,2012,S,140005.8
H2MI11133,"BENTIVOLIO, KERRY",C00484287,WORKERS' VOICE,2,2012,O,34.29
H2MI11133,"BENTIVOLIO, KERRY",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,10000.0
H2MI11133,"BENTIVOLIO, KERRY",C00499020,FREEDOMWORKS FOR AMERICA,6,2012,S,24560.98
H2MI11133,"BENTIVOLIO, KERRY",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,228.0
H2MI11133,"BENTIVOLIO, KERRY",C00514653,LIBERTY FOR ALL SUPER PAC,17,2012,S,163312.09
H2MI11133,"BENTIVOLIO, KERRY",C00525899,CONCERNED AMERICAN VOTERS,13,2012,S,9451.37
H2MI11133,"BENTIVOLIO, KERRY",C90011677,AMERICAN FUTURE FUND,1,2012,O,30000.0
H2MI11133,"BENTIVOLIO, KERRY",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,4,2012,S,9021.84
H0MI10071,"CAMP, DAVID LEE",C00101212,RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE,6,2012,S,286.46
H0MI10071,"CAMP, DAVID LEE",C00109116,MIDLAND COUNTY REPUBLICAN COMMITTEE,1,2012,S,268.6
H0MI10071,"CAMP, DAVID LEE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,6.02
H0MI10071,"CAMP, DAVID LEE",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,27762.37
H0MI10071,"CAMP, DAVID LEE",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,1,2012,S,15000.0
H2MN08111,"NOLAN, RICHARD MICHAEL",C00025254,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,17,2012,S,452374.0
H2MN08111,"NOLAN, RICHARD MICHAEL",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,15,2012,O,2000742.39
H2MN08111,"NOLAN, RICHARD MICHAEL",C00473918,WOMEN VOTE!,4,2012,O,13388.14
H2MN08111,"NOLAN, RICHARD MICHAEL",C90007543,PLANNED PARENTHOOD OF MN ACTION FUND,1,2012,S,22907.53
H2MN08111,"NOLAN, RICHARD MICHAEL",C90011230,AMERICAN ACTION NETWORK INC,28,2012,O,1697512.29
H2MN08111,"NOLAN, RICHARD MICHAEL",C90014093,SEIU MN STATE COUNCIL,2,2012,S,12.86
H0MN04049,"MCCOLLUM, BETTY",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0MN04049,"MCCOLLUM, BETTY",C90014093,SEIU MN STATE COUNCIL,3,2012,S,61.7
H8MN06047,"KLINE, JOHN PAUL JR",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H8MN06047,"KLINE, JOHN PAUL JR",C00129171,"MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC",3,2012,S,263.49
H8MN06047,"KLINE, JOHN PAUL JR",C00495028,HOUSE MAJORITY PAC,3,2012,O,73949.5
H6MN01174,"WALZ, TIMOTHY J.",C00099473,"GRAY, PLANT, MOOTY, MOOTY & BENNETT P A PUBLIC AFFAIRS COMMITTEE",1,2012,S,1000.0
H6MN01174,"WALZ, TIMOTHY J.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6MN01174,"WALZ, TIMOTHY J.",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,1,2012,S,4658.0
H6MN01174,"WALZ, TIMOTHY J.",C90014093,SEIU MN STATE COUNCIL,3,2012,S,85.99
H6MN05183,"ELLISON, KEITH MAURICE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6MN05183,"ELLISON, KEITH MAURICE",C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,1,2012,S,520.04
H6MN05183,"ELLISON, KEITH MAURICE",C90014093,SEIU MN STATE COUNCIL,3,2012,S,41.35
H6MN06074,"BACHMANN, MICHELE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,3676.26
H6MN06074,"BACHMANN, MICHELE",C00129171,"MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC",4,2012,S,469.1
H6MN06074,"BACHMANN, MICHELE",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H6MN06074,"BACHMANN, MICHELE",C00457291,THE CONSERVATIVE STRIKEFORCE,1,2012,S,23779.0
