candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H2LA05076,P,05,True,Open seat,"BARHAM, ROBERT J",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2LA05076'], 'committee_id': 'C00371708', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2002-01-16', 'first_file_date': '2002-01-16', 'last_f1_date': '2002-01-16', 'last_file_date': '2003-11-18', 'name': 'BARHAM FOR CONGRESS INC', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'LA', 'treasurer_name': 'CHRISTY JOHNSON'}]",LA
H6IL12099,P,12,True,Challenger,"BARICEVIC, CHARLES JOHN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H6IL12099'], 'committee_id': 'C00576710', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2016, 2018, 2020, 2022], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2015-04-23', 'first_file_date': '2015-04-23', 'last_f1_date': '2019-03-26', 'last_file_date': '2021-02-24', 'name': 'FRIENDS OF CJ FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'IL', 'treasurer_name': 'BARNUM, ANN M MRS.'}]",IL
H0CA15189,C,15,True,Challenger,"BARICH, DON",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0CA15189'], 'committee_id': 'C00471763', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-12-09', 'first_file_date': '2009-12-09', 'last_f1_date': '2009-12-09', 'last_file_date': '2010-09-02', 'name': 'BARICH FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'CA', 'treasurer_name': 'DEBORAH JENSEN'}]",CA
H6CA19097,P,19,True,Challenger,"BARILE, PAUL",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6CA19097'], 'committee_id': 'C00314732', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1996-03-06', 'first_file_date': '1996-03-06', 'last_f1_date': '1996-03-06', 'last_file_date': '1997-01-03', 'name': 'CITIZENS TO ELECT PAUL BARILE TO CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'JAMES BARILE'}]",CA
H0WV03136,N,03,False,Challenger,"BARILLA, BRUCE",House,DEMOCRATIC PARTY,[],WV
H4IN03117,N,03,False,Open seat,"BARINGER, MARK WILLIAM",House,REPUBLICAN PARTY,[],IN
H0CA49022,P,52,True,Challenger,"BARKACS, CRAIG BRIAN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0CA49022'], 'committee_id': 'C00343897', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2000, 2002], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1999-03-18', 'first_file_date': '1999-03-18', 'last_f1_date': '2000-05-19', 'last_file_date': '2002-02-08', 'name': 'CRAIG BARKACS FOR US CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'LINDA L BARKACS'}]",CA
H6UT02242,N,01,False,Open seat,"BARKER, DANIEL PAUL",House,REPUBLICAN PARTY,[],UT
H8TN05161,N,05,False,Open seat,"BARKER, DOROTHY",House,DEMOCRATIC PARTY,[],TN
H2OK02281,P,02,True,Open seat,"BARKER, GUY STUART",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2OK02281'], 'committee_id': 'C00812123', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2022-04-08', 'first_file_date': '2022-04-08', 'last_f1_date': '2022-04-08', 'last_file_date': '2023-07-14', 'name': 'BARKER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OK', 'treasurer_name': 'CECIL, KYRSTI AUTUMN'}]",OK
H2NJ03266,N,02,False,Challenger,"BARKER, JOHN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2NJ03266'], 'committee_id': 'C00793901', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2021-11-09', 'first_file_date': '2021-11-09', 'last_f1_date': '2021-12-24', 'last_file_date': '2021-12-24', 'name': 'JOHN BARKER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NJ', 'treasurer_name': 'BARKER, JOHN'}]",NJ
H6CA45100,N,45,False,Challenger,"BARKER, JOHN C.",House,REPUBLICAN PARTY,[],CA
H0CA44122,P,45,True,Challenger,"BARKER, JOHN CHARLES",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0CA44122'], 'committee_id': 'C00396457', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': None, 'first_file_date': '2004-02-17', 'last_f1_date': None, 'last_file_date': '2007-01-26', 'name': 'COMMITTEE TO ELECT JOHN BARKER', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'CA', 'treasurer_name': 'ALICJA BARKER'}]",CA
H0AL07052,P,07,True,Challenger,"BARKER, MICHAEL DEAN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0AL07052'], 'committee_id': 'C00243741', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1990, 1992, 1994, 1996], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1990-04-14', 'first_file_date': '1990-04-14', 'last_f1_date': '1996-02-05', 'last_file_date': '1996-05-15', 'name': 'MICHAEL BARKER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'MICHAEL D BARKER'}]",AL
H0KS01107,C,01,True,Open seat,"BARKER, TIMOTHY CLARK",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0KS01107'], 'committee_id': 'C00457804', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2008-12-12', 'first_file_date': '2008-12-12', 'last_f1_date': '2009-02-09', 'last_file_date': '2010-01-31', 'name': 'BARKER FOR KANSAS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'KS', 'treasurer_name': 'KRISTEN (KUHN) WINDSCHEFFEL'}]",KS
H8VA05031,C,05,True,Open seat,"BARKER, W ONICO",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8VA05031'], 'committee_id': 'C00223289', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1988], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1988-02-19', 'first_file_date': '1988-02-19', 'last_f1_date': '1988-05-02', 'last_file_date': '1988-08-26', 'name': 'BARKER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'treasurer_name': 'RONALD G. WILLIAMS'}]",VA
H4OH02016,N,02,False,,"BARKLEY, ANTHONY ERBIL",House,DEMOCRATIC PARTY,[],OH
H2MN06107,P,06,True,Challenger,"BARKLEY, DEAN MALCOLM",House,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MN06107'], 'committee_id': 'C00269621', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1992, 1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1992-06-02', 'first_file_date': '1992-06-02', 'last_f1_date': '1992-06-02', 'last_file_date': '1994-09-23', 'name': 'BARKLEY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'MN', 'treasurer_name': 'RONALD G BECK'}]",MN
H2CA00096,C,05,True,Challenger,"BARKLEY, MICHAEL JAMES MR.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2CA00096'], 'committee_id': 'C00495507', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-04-20', 'first_file_date': '2011-04-20', 'last_f1_date': '2011-08-23', 'last_file_date': '2023-07-15', 'name': 'MIKE BARKLEY FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'MICHAEL J BARKLEY'}]",CA
H8TX22198,N,22,False,Challenger,"BARKLEY, RONALD BEN",House,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8TX22198'], 'committee_id': 'C00447110', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010, 2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2008-03-14', 'first_file_date': '2008-03-14', 'last_f1_date': '2008-03-14', 'last_file_date': '2018-04-26', 'name': 'RONALD BARKLEY INDEPENDENT FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'TX', 'treasurer_name': 'CYNTHIA M BARKLEY'}]",TX
H0TN03429,N,03,False,Open seat,"BARKMAN , DON",House,INDEPENDENT,[],TN
H8AL07071,N,05,False,Challenger,"BARKSDALE, ALAN FULTON",House,LIBERTARIAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8AL07071'], 'committee_id': 'C00358085', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2000, 2002], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2000-05-23', 'first_file_date': '2000-05-23', 'last_f1_date': '2000-05-23', 'last_file_date': '2001-10-26', 'name': 'ALAN BARKSDALE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'LIB', 'party_full': 'LIBERTARIAN PARTY', 'state': 'AL', 'treasurer_name': 'ALAN FULTON BARKSDALE'}, {'affiliated_committee_name': None, 'candidate_ids': ['H8AL07071'], 'committee_id': 'C00320556', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1996-07-15', 'first_file_date': '1996-07-15', 'last_f1_date': '1996-07-15', 'last_file_date': '1997-06-19', 'name': 'ALAN BARKSDALE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'LIB', 'party_full': 'LIBERTARIAN PARTY', 'state': 'AL', 'treasurer_name': 'ALAN FULTON BARKSDALE'}]",AL
H2WA02110,P,02,True,Challenger,"BARLEAN, KELLY JOHN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2WA02110'], 'committee_id': 'C00364687', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2001-02-14', 'first_file_date': '2001-02-14', 'last_f1_date': '2001-11-08', 'last_file_date': '2003-08-15', 'name': 'FRIENDS OF KELLY BARLEAN', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'WA', 'treasurer_name': 'Barlean, Tara Mrs.'}]",WA
H2PA11098,P,11,True,Incumbent,"BARLETTA, LOU",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'LEADERS ONLY UNITE POLITICAL ACTION COMMITTEE (AKA LOU PAC)', 'candidate_ids': ['H2PA11098', 'S8PA00320'], 'committee_id': 'C00445122', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycles': [2008, 2010, 2012, 2014, 2016, 2018, 2020], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'T', 'first_f1_date': '2008-02-07', 'first_file_date': '2008-02-07', 'last_f1_date': '2019-02-27', 'last_file_date': '2019-03-22', 'name': 'YANKEE PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'PA', 'treasurer_name': 'WATKINS, NANCY H.'}, {'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2PA11098'], 'committee_id': 'C00376004', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '2002-03-28', 'first_file_date': '2002-03-28', 'last_f1_date': '2013-10-28', 'last_file_date': '2019-02-06', 'name': 'LOU BARLETTA FOR CONGRESS 2002', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'PA', 'treasurer_name': 'WATKINS, NANCY H.'}]",PA
H8CA53035,C,53,True,Challenger,"BAR-LEV, NAOMI",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8CA53035'], 'committee_id': 'C00446781', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2008-03-07', 'first_file_date': '2008-03-07', 'last_f1_date': '2008-03-07', 'last_file_date': '2009-04-21', 'name': 'NAOMI FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'CA', 'treasurer_name': 'NAOMI BAR-LEV'}]",CA
H4MS05012,P,05,True,Challenger,"BARLOS, GEORGE RANDOLPH",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4MS05012'], 'committee_id': 'C00285627', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994, 1996, 1998, 2000], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1993-11-22', 'first_file_date': '1993-11-22', 'last_f1_date': '1996-02-15', 'last_file_date': '2000-02-04', 'name': 'GEORGE BARLOS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'MS', 'treasurer_name': 'GEORGE BARLOS'}]",MS
H8TN06128,P,06,True,Open seat,"BARLOW, DAWN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8TN06128'], 'committee_id': 'C00671263', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2018-02-25', 'first_file_date': '2018-02-25', 'last_f1_date': '2018-02-25', 'last_file_date': '2020-07-30', 'name': 'COMMITTEE TO ELECT DAWN BARLOW FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TN', 'treasurer_name': 'BARLOW, DAWN'}]",TN
H2OK05128,P,05,True,Challenger,"BARLOW, LOU",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2OK05128'], 'committee_id': 'C00388538', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2003-07-17', 'first_file_date': '2003-07-17', 'last_f1_date': '2003-07-17', 'last_file_date': '2005-04-19', 'name': 'LOU BARLOW FOR CONGRESS 2004', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OK', 'treasurer_name': 'V RANDALL COMPTON'}, {'affiliated_committee_name': None, 'candidate_ids': ['H2OK05128'], 'committee_id': 'C00374801', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004, 2006, 2008], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '2002-03-15', 'first_file_date': '2002-03-15', 'last_f1_date': '2006-12-14', 'last_file_date': '2007-01-30', 'name': 'LOU BARLOW FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OK', 'treasurer_name': 'Compton, V. Randall'}]",OK
H2TX13075,P,13,True,Challenger,"BARLOW, PAMELA LEE  DVM",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX13075'], 'committee_id': 'C00500496', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2011-08-03', 'first_file_date': '2011-08-03', 'last_f1_date': '2013-04-08', 'last_file_date': '2016-11-03', 'name': 'DR PAM BARLOW FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TX', 'treasurer_name': 'PAMELA LEE BARLOW DVM'}]",TX
H6KY01011,P,01,True,Challenger,"BARLOW, THOMAS J III",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6KY01011'], 'committee_id': 'C00414417', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2005-08-29', 'first_file_date': '2005-08-29', 'last_f1_date': '2005-08-29', 'last_file_date': '2007-07-05', 'name': ""TOM BARLOW FOR CONGRESS '06"", 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'SHIRLEY J BARLOW'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6KY01011'], 'committee_id': 'C00406926', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '2004-10-11', 'first_file_date': '2004-10-11', 'last_f1_date': '2004-10-11', 'last_file_date': '2006-02-01', 'name': 'TOM BARLOW FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'JOHN L DAVIS'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6KY01011'], 'committee_id': 'C00282269', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994, 1996, 1998, 2000], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1993-07-02', 'first_file_date': '1993-07-02', 'last_f1_date': '1999-06-01', 'last_file_date': '2000-02-04', 'name': 'TOM BARLOW FOR CONGRESS ""94""', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'RICHARD C ROBERTS ATTY'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6KY01011'], 'committee_id': 'C00263582', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1992, 1994], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1992-04-13', 'first_file_date': '1992-03-24', 'last_f1_date': '1993-01-22', 'last_file_date': '1994-07-22', 'name': 'TOM BARLOW FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'PAUL A SIEVERTSON'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6KY01011'], 'committee_id': 'C00206623', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1986], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1986-05-15', 'first_file_date': '1986-05-15', 'last_f1_date': '1986-05-15', 'last_file_date': '1986-11-07', 'name': 'COMMITTEE TO ELECT TOM BARLOW', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'RANDALL MCQUADY'}]",KY
H8KY01033,N,01,True,Challenger,"BARLOW, THOMAS J III",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8KY01033'], 'committee_id': 'C00330571', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1998, 2000], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1997-10-20', 'first_file_date': '1997-10-20', 'last_f1_date': '1997-10-20', 'last_file_date': '1999-05-14', 'name': 'TOM BARLOW FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'treasurer_name': 'CLYDE ELROD'}]",KY
H4MD08049,N,08,False,,"BARLOW, WALLACE D",House,REPUBLICAN PARTY,[],MD
H6IN01181,N,01,False,Challenger,"BARMAN, CHARLES",House,INDEPENDENT,[],IN
H2WI01134,N,01,False,Challenger,"BARMAN, CHARLES E.",House,OTHER,[],WI
H2FL09210,N,09,False,Challenger,"BARNARD, ALYCIA",House,REPUBLICAN PARTY,[],FL
H6KY03108,N,03,False,Challenger,"BARNARD, DON",House,TAXPAYERS,[],KY
H6GA10027,P,10,True,Challenger,"BARNARD, DRUIE DOUGLAS JR",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6GA10027'], 'committee_id': 'C00056085', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1976-03-12', 'first_file_date': '1976-03-12', 'last_f1_date': '1993-02-03', 'last_file_date': '1994-09-16', 'name': 'DOUG BARNARD FOR CONGRESS, COMMITTEE FOR DRUIE DOUGLAS BARNARD JR', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'GA', 'treasurer_name': 'DAVID B BELL'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6GA10027'], 'committee_id': 'C00097766', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982, 1984], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1978-04-14', 'first_file_date': '1978-04-08', 'last_f1_date': '1978-07-19', 'last_file_date': '1979-09-24', 'name': '1978 BARNARD FOR CONGRESS CMTE FOR D.D. BARNARD JR.', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'GA', 'treasurer_name': 'NANCY J. MCJUNKIN'}]",GA
H8FL19059,N,19,False,Challenger,"BARNARD, LEE",House,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8FL19059'], 'committee_id': 'C00449033', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010, 2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2008-04-22', 'first_file_date': '2008-04-22', 'last_f1_date': '2008-04-22', 'last_file_date': '2018-04-26', 'name': 'LEE BARNARD FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'FL', 'treasurer_name': 'ANGELA M BARNARD'}]",FL
H4IN04016,P,04,True,Challenger,"BARNARD, MICHAEL H",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4IN04016'], 'committee_id': 'C00184721', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1984, 1986], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1984-05-18', 'first_file_date': '1984-05-18', 'last_f1_date': '1984-12-21', 'last_file_date': '1986-09-19', 'name': 'BARNARD FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'MICHAEL H BARNARD'}]",IN
H2AZ04093,P,04,True,Challenger,"BARNERT, JONATHAN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2AZ04093'], 'committee_id': 'C00382341', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2002-09-23', 'first_file_date': '2002-09-23', 'last_f1_date': '2002-10-04', 'last_file_date': '2004-09-14', 'name': 'BARNERT FOR ALL PEOPLE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AZ', 'treasurer_name': 'CHARLES D MEZEY CPA'}]",AZ
H8NY06055,N,06,False,Open seat,"BARNES, ANDERSON",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8NY06055'], 'committee_id': 'C00329755', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1998], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1997-09-15', 'first_file_date': '1997-09-15', 'last_f1_date': '1997-09-15', 'last_file_date': '1998-03-11', 'name': 'ANDERSON BARNES FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'MITCHELL C SCHWADRON'}]",NY
