committee_id,committee_name,count,recipient_id,recipient_name,total
C00432401,BEN NELSON 2012,1,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,3000.0
C00140855,FIRSTENERGY CORP POLITICAL ACTION COMMITTEE,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,10000.0
C00141218,EXELON CORPORATION POLITICAL ACTION COMMITTEE,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,10000.0
C00255950,POWER POLITICAL ACTION COMMITTEE OF VISTRA ENERGY,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,10000.0
C00081547,DTE ENERGY COMPANY POLITICAL ACTION COMMITTEE,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,10000.0
C00143305,CH2M HILL COMPANIES LTD PAC,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,5500.0
C00083535,DUKE ENERGY CORPORATION PAC,1,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,5000.0
C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,1,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,5000.0
C00091884,DUKE ENERGY CORPORATION PROGRESS PAC,2,C00239848,NUCLEAR ENERGY INSTITUTE FEDERAL POLITICAL ACTION COMMITTEE,10000.0
C00291955,OLYMPIA'S LIST,1,C00379628,NUCOR CORPORATION POLITICAL ACTION COMMITTEE,1400.0
C00499350,DEWHURST FOR TEXAS,1,C00435321,NUSTARPAC,5000.0
C00291955,OLYMPIA'S LIST,1,C00393769,OCEAN CHAMPIONS POLITICAL ACTION COMMITTEE,4875.0
C00008896,"OPEIU LOCAL 153 ""VOTE"" (VOICE OF THE ELECTORATE) COMMITTEE",2,C00007898,OPEIU JB MOSS VOICE OF THE ELECTORATE (VOTE),12500.0
C00286419,DISTRICT NO 5 ITPE-NMU/MEBA POLITICAL ACTION COMMITTEE DBA ITPE PAC,1,C00007898,OPEIU JB MOSS VOICE OF THE ELECTORATE (VOTE),28521.0
C00291955,OLYMPIA'S LIST,1,C00368142,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,5000.0
C00424366,HORNBECK OFFSHORE SERVICES INC POLITICAL ACTION COMMITTEE,1,C00455584,OFFSHORE MARINE SERVICE ASSOCIATION PAC,4000.0
C00250027,KIRBY CORPORATION POLITICAL ACTION COMMITTEE,1,C00455584,OFFSHORE MARINE SERVICE ASSOCIATION PAC,3000.0
C00002972,THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (AMERICA'S ELECTRIC COOPERATIVES PAC),5,C00040881,"OHIO ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)/OHIO RURAL ELECTRIC COOPERATIVES, INC./NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION",86745.0
C00290502,FIFTH THIRD BANCORP POLITICAL ACTION COMMITTEE,1,C00074799,OHIO BANKERS LEAGUE POLITICAL ACTION COMMITTEE (FEDERAL),1000.0
C00410985,MURRAY ENERGY CORPORATION POLITICAL ACTION COMMITTEE,1,C00381277,OHIO COAL ASSOCIATION PAC,1500.0
C00414326,OHIO CORN GROWER'S ASSOCIATION/OHIO SOYBEAN ASSOCIATION PAC,1,C00494237,OHIO CORN AND WHEAT GROWERS ASSOCIATION PAC,27388.0
C00356295,OHIO SOCIETY OF ORAL AND MAXILLOFACIAL SURGEONS,2,C00011544,OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,5000.0
C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",9,C00008078,OHIO D.R.I.V.E. (DEMOCRATIC  REPUBLICAN INDEPENDENT VOTER EDUCATION)  - TEAMSTERS JC #41,66579.0
C00524348,MOURDOCK VICTORY FUND,1,C00484089,OHIO NATIONAL FINANCIAL SERVICES FIELD POLITICAL ACTION COMMITTEE,1000.0
C00503409,TOMMY THOMPSON FOR SENATE INC,1,C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,2000.0
C00524348,MOURDOCK VICTORY FUND,1,C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,2500.0
C00344663,"RESCARE, INC. DBA BRIGHTSPRING HEALTH SERVICES LEGACY FUND (BRIGHTSPRING LEGACY FUND)",3,C00387282,OHIO PROVIDER RESOURCE ASSOCIATION PAC,2200.0
C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,1,C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",2500.0
C00416594,JIM JORDAN FOR CONGRESS,2,C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",3500.0
C00414326,OHIO CORN GROWER'S ASSOCIATION/OHIO SOYBEAN ASSOCIATION PAC,1,C00494245,OHIO SOYBEAN ASSOCIATION PAC,27388.0
C00264697,FRIENDS OF SHERROD BROWN,1,C00488007,OHIO TITLE CORP/THE REAL ESTATE GROUP LLC FEDERAL PAC,5000.0
C00002972,THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (AMERICA'S ELECTRIC COOPERATIVES PAC),2,C00133561,OKLAHOMA ASSOCIATION OF ELECTRIC COOPERATIVES-ACRE,14720.0
C00406090,BANK OF CUSHING FEDERAL POLITICAL ACTION COMMITTEE,2,C00139477,OKLAHOMA BANKERS ASSOCIATION FEDERAL PUBLIC AFFAIRS COMMITTEE,3200.0
C00273136,OLSSON FRANK AND WEEDA PC FREEDOM PAC,1,C00359687,OLSSON FRANK AND WEEDA P C FUND FOR AMERICAN VALUES PAC,170.0
C00255992,ELECTRIC DELIVERY POLITICAL ACTION COMMITTEE OF ENERGY FUTURE HOLDINGS CORP.,1,C00487447,ONCOR POLITICAL ACTION COMMITTEE OF ONCOR ELECTRIC DELIVERY ADMINISTRATION CORP.,24044.0
C00344473,STABENOW FOR US SENATE,1,C00487629,ONCURE MEDICAL CORP POLITICAL ACTION COMMITTEE (ONCURE PAC),2400.0
C00193342,MCCONNELL SENATE COMMITTEE,1,C00427781,ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC),2500.0
C00414185,EZCORP INC. POLITICAL ACTION COMMITTEE,1,C00427781,ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC),5000.0
C00275529,"FIRSTCASH, INC. POLITICAL ACTION COMMITTEE",1,C00427781,ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC),5000.0
C00343327,BENNETT ELECTION COMMITTEE,1,C00367920,"OPPENHEIMERFUNDS, INC. POLITICAL ACTION COMMITTEE",-4000.0
C00411348,SISTER-ACT COMMITTEE,0,C00323048,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)",0.0
C00467233,FISCAL RESPONSIBILITY PAC,1,C00323048,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)",1000.0
C00430686,WEBB FOR SENATE,1,C00195263,ORBITAL SCIENCES CORPORATION POLITICAL ACTION COMMITTEE (ORBPAC),1500.0
C00073155,KEYCORP ADVOCATES FUND,1,C00035253,OREGON BANKERS POLITICAL ACTION COMMITTEE,2500.0
C00340083,DEAN FOODS COMPANY POLITICAL ACTION COMMITTEE,4,C00492132,ORGANIC TRADE ASSOCIATION PAC (ORGANIC PAC),10000.0
C00432401,BEN NELSON 2012,1,C00068528,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2000.0
C00291955,OLYMPIA'S LIST,1,C00068528,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,4000.0
C00100305,"PETER PAN SEAFOODS, INC. POLITICAL ACTION COMMITTEE  (1220 ASSOCIATES)",2,C00193672,PACIFIC SEAFOOD PROCESSORS POLITICAL ACTION COMMITTEE (PSPAC),4500.0
C00435107,CAVALIER TELEPHONE CORPORATION PAC,1,C00450510,PAETEC HOLDING CORPORATION POLITICAL ACTION COMMITTEE,25764.0
C00291955,OLYMPIA'S LIST,1,C00167759,"VIACOM INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",1000.0
C00411348,SISTER-ACT COMMITTEE,0,C00103549,PARSONS CORPORATION POLITICAL ACTION COMMITTEE,0.0
C00082917,ASSOCIATED GENERAL CONTRACTORS OF AMERICA POLITICAL ACTION COMMITTEE,1,C00343681,"PECKHAM INDUSTRIES, INC. FEDERAL PAC",2500.0
C00369033,TEXANS FOR SENATOR JOHN CORNYN INC.,1,C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",1000.0
C00279273,KAY BAILEY HUTCHISON FOR SENATE COMMITTEE,1,C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",2500.0
C00306878,"SOUTHEAST ANESTHESIA ASSOCIATES, P.A. POLITICAL ACTION COMMITTEE",1,C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",1058.0
C00499350,DEWHURST FOR TEXAS,1,C00423814,PENN NATIONAL GAMING INC POLITICAL ACTION COMMITTEE,2500.0
C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),3,C00094896,PENNSYLVANIA BANKERS ASSOCIATION PUBLIC AFFAIRS COMMITTEE (FEDERAL),5000.0
C00137273,M&T BANK AND WILMINGTON TRUST POLITICAL ACTION COMMITTEE,1,C00094896,PENNSYLVANIA BANKERS ASSOCIATION PUBLIC AFFAIRS COMMITTEE (FEDERAL),5000.0
C00151563,DOLLAR SAVINGS BANK POLITICAL ACTION COMMITTEE (DOLPAC),2,C00094896,PENNSYLVANIA BANKERS ASSOCIATION PUBLIC AFFAIRS COMMITTEE (FEDERAL),2000.0
C00219121,SHEETZ INC POLITICAL ACTION COMMITTEE,1,C00345660,PENNSYLVANIA FOODPAC (PA FOOD MERCHANTS ASSN/PA CONVENIENCE STORE COUNCIL),7500.0
C00271007,HUMANA INC. POLITICAL ACTION COMMITTEE,2,C00372862,BIKES BELONG COALITION LTD. POLITICAL ACTION COMMITTEE,10000.0
C00400242,FLORIDA FOR AMERICAS FUTURE PAC,1,C00331454,PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE,469.0
C00430686,WEBB FOR SENATE,1,C00461574,CAREER EDUCATION CORPORATION PAC (CEC PAC),1000.0
C00467233,FISCAL RESPONSIBILITY PAC,1,C00461574,CAREER EDUCATION CORPORATION PAC (CEC PAC),1000.0
C00214338,"L BRANDS, INC./LIMITED BRANDS POLITICAL ACTION COMMITTEE (LIMITED BRANDS PAC)",1,C00113845,PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE,5000.0
C00122176,FRIENDS OF DICK LUGAR INC,1,C00016683,PFIZER INC. PAC,5000.0
C00431122,MISSOURIANS FOR ACCOUNTABILITY AND CHANGE (MACPAC),1,C00016683,PFIZER INC. PAC,5000.0
C00432401,BEN NELSON 2012,1,C00016683,PFIZER INC. PAC,3750.0
C00023838,CONNECTICUT REPUBLICAN PARTY,1,C00016683,PFIZER INC. PAC,5000.0
C00467829,"KING PHARMACEUTICALS, INC. POLITICAL ACTION COMMITTEE",1,C00016683,PFIZER INC. PAC,674.0
C00147512,CONGRESSIONAL BLACK CAUCUS PAC,3,C00016683,PFIZER INC. PAC,5000.0
C00181826,AETNA INC. POLITICAL ACTION COMMITTEE,2,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00197228,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)",3,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00365072,EXPRESS SCRIPTS INC. POLITICAL FUND (A/K/A EXPRESS SCRIPTS PAC),1,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),5000.0
C00384362,"MEDCO HEALTH SOLUTIONS, INC. AND EXPRESS SCRIPTS, INC. POLITICAL ACTION COMMITTEE (AKA MEDCO-EXPRESS SCRIPTS PAC)",2,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00384818,CVS HEALTH PAC,2,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00271007,HUMANA INC. POLITICAL ACTION COMMITTEE,2,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00467233,FISCAL RESPONSIBILITY PAC,1,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),1000.0
C00274431,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),2,C00388819,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC),10000.0
C00097485,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",2,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,10000.0
C00040279,ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,2,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,10000.0
C00016683,PFIZER INC. PAC,6,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,10000.0
C00251876,AMGEN INC. POLITICAL ACTION COMMITTEE,2,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,10000.0
C00432401,BEN NELSON 2012,1,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,3500.0
C00082792,ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,1,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,5000.0
C00279455,ZENECA INC. POLITICAL ACTION COMMITTEE (AZPAC),1,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,5000.0
C00281162,BAYER US LLC EMPLOYEE POLITICAL ACTION COMMITTEE (BAYERPAC),1,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,1000.0
C00112896,CONOCOPHILLIPS SPIRIT PAC,1,C00513549,PHILLIPS 66 PAC,134466.0
C00418582,EMERGEORTHO P.A. POLITICAL ACTION COMMITTEE,1,C00394163,PHYSICIAN HOSPITALS OF AMERICA POLITICAL ACTION COMMITTEE,4000.0
C00437525,TEXAS SPINE AND JOINT LTD PAC,2,C00394163,PHYSICIAN HOSPITALS OF AMERICA POLITICAL ACTION COMMITTEE,10000.0
C00279521,ARIZONA FUND,1,C00394163,PHYSICIAN HOSPITALS OF AMERICA POLITICAL ACTION COMMITTEE,5000.0
C00498907,DEB FISCHER FOR US SENATE,1,C00427427,PINNACLE BANCORP INC. PAC,5000.0
C00343327,BENNETT ELECTION COMMITTEE,1,C00339499,PITNEY BOWES INC. POLITICAL ACTION COMMITTEE,-3500.0
C00344473,STABENOW FOR US SENATE,1,C00339499,PITNEY BOWES INC. POLITICAL ACTION COMMITTEE,2000.0
C00235515,FRIENDS OF JOE LIEBERMAN,1,C00339499,PITNEY BOWES INC. POLITICAL ACTION COMMITTEE,1000.0
C00193433,EMILYS LIST,5,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,5000.0
C00365536,CHC BOLD PAC,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,-500.0
C00412304,MONTANANS FOR TESTER,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,560.0
C00417550,FRIENDS OF DAN MAFFEI,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,1642.0
C00264697,FRIENDS OF SHERROD BROWN,2,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,1925.0
C00273169,MALONEY FOR CONGRESS,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,1000.0
C00494856,LOIS FRANKEL FOR CONGRESS,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,835.0
C00496240,OHIO GRASSROOTS VICTORY FUND,1,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,521.0
C00491332,AMERICA'S NEW MAJORITY,1,C00445981,POLSINELLI SHUGHART PC PAC,2000.0
C00499350,DEWHURST FOR TEXAS,1,C00392290,ACE CASH EXPRESS INC PAC,2000.0
C00332775,"ESSROC CEMENT CORP POLITICAL ACTION COMMITTEE ""ESSROC PAC""",2,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,10000.0
C00102517,ASH GROVE CEMENT POLITICAL ACTION COMMITTEE,1,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,5000.0
C00176388,TEXAS INDUSTRIES INC POLITICAL ACTION COMM,1,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,2000.0
C00111880,CEMEX INC. EMPLOYEES PAC,2,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,10000.0
C00213348,HOLCIM US EMPLOYEES PAC,2,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,5000.0
C00389429,CALPORTLAND COMPANY POLITICAL ACTION COMMITTEE (CALPORTLAND PAC),2,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,10000.0
C00412270,GIANT CEMENT HOLDING INC POLITICAL ACTION COMMITTEE PAC,1,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,1500.0
C00431007,LAFARGE NORTH AMERICA INC EMPLOYEES POLITICAL ACTION COMMITTEE (AKA LAFARGE EMPLOYEES PAC),5,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,7500.0
C00493270,"HEIDELBERG MATERIALS US, INC. POLITICAL ACTION COMMITTEE",2,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,10000.0
C00281675,BUZZI UNICEM USA INC POLITICAL ACTION COMMITTEE,1,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,2000.0
C00519173,NATIONAL CEMENT COMPANY INC POLITICAL ACTION COMMITTEE,1,C00237065,PORTLAND CEMENT ASSOCIATION INC. PCA PAC,3000.0
C00165878,"CLECO POLITICAL ACTION COMMITTEE, CLECO CORPORATION",1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1000.0
C00096842,THE AMERICAN ELECTRIC POWER COMMITTEE FOR RESPONSIBLE GOVERNMENT,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00099945,WEC ENERGY GROUP PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,2000.0
C00101592,PUGET SOUND ENERGY INC. PAC FOR GOOD GOVERNMENT,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1000.0
C00102160,EVERSOURCE ENERGY POLITICAL ACTION COMMITTEE (EVERSOURCEPAC),2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,7000.0
C00333534,"CENTERPOINT ENERGY, INC. POLITICAL ACTION COMMITTEE",2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00177469,PG&E CORPORATION EMPLOYEES ENERGYPAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00337808,OGE ENERGY CORP EMPLOYEES POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00107771,XCEL ENERGY EMPLOYEE POLITICAL ACTION COMMITTEE (XPAC),2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00108209,"DOMINION ENERGY, INC. POLITICAL ACTION COMMITTEE - DOMINION PAC",2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00363879,ENTERGY CORPORATION POLITICAL ACTION COMMITTEE (ENPAC),2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00041376,CONSTELLATION ENERGY GROUP INC. FEDERAL PAC,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,2500.0
C00206136,AMEREN CORPORATION FEDERAL POLITICAL ACTION COMMITTEE (AMEREN FEDPAC),5,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00111310,EVERGY EMPLOYEE POWERPAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,4000.0
C00048702,NATIONAL GRID USA POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,6000.0
C00051979,NISOURCE INC. PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,4000.0
C00383489,PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC),3,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5500.0
C00385849,EXELON CORPORATION-PEPCO HOLDINGS INC. POLITICAL ACTION COMMITTEE,4,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00226548,VISTRA EMPLOYEE POLITICAL ACTION COMMITTEE OF VISTRA CORP.,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,2500.0
C00388462,ITC HOLDINGS CORP. PAC (ITC PAC),1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1000.0
C00228106,PPL CORPORATION PEOPLE FOR GOOD GOVERNMENT,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00064774,"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00125732,BLACK HILLS CORPORATION POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00240069,VECTREN CORPORATION EMPLOYEES FEDERAL PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00075473,CMS ENERGY CORPORATION EMPLOYEES FOR BETTER GOVERNMENT- FEDERAL,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00015933,PINNACLE WEST CAPITAL CORPORATION PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00132092,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1500.0
C00019653,EDISON INTERNATIONAL PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00432401,BEN NELSON 2012,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,4000.0
C00140855,FIRSTENERGY CORP POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00141218,EXELON CORPORATION POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00255950,POWER POLITICAL ACTION COMMITTEE OF VISTRA ENERGY,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,7500.0
C00142489,ALLETE PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,2000.0
C00081547,DTE ENERGY COMPANY POLITICAL ACTION COMMITTEE,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00025395,PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP - FEDERAL,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00083535,DUKE ENERGY CORPORATION PAC,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00083832,IDA-PAC POLITICAL ACTION COMMITTEE,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1000.0
C00144774,SOUTHERN COMPANY EMPLOYEES PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00153379,NV ENERGY POLITICAL ACTION COMMITTEE,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,5000.0
C00091884,DUKE ENERGY CORPORATION PROGRESS PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,10000.0
C00161422,TECO ENERGY INC EMPLOYEES' PAC,2,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,6000.0
C00163253,MDU RESOURCES GROUP GOOD GOVERNMENT FUND,1,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,1000.0
C00247775,LG&E-KU POLITICAL ACTION COMMITTEE,1,C00228106,PPL PEOPLE FOR GOOD GOVERNMENT,1567.0
C00280206,CITIZENS FOR ARLEN SPECTER,1,C00228106,PPL PEOPLE FOR GOOD GOVERNMENT,3000.0
C00280206,CITIZENS FOR ARLEN SPECTER,1,C00346288,"THE PREMIER, INC. EMPLOYEES' CIVIC ACTION FUND",-4750.0
C00122176,FRIENDS OF DICK LUGAR INC,1,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,3000.0
C00413070,TRUTH ACCOUNTABILITY AND COURAGE POLITICAL ACTION COMMITTEE (TACPAC),1,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,1500.0
C00432401,BEN NELSON 2012,1,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,5000.0
C00291955,OLYMPIA'S LIST,1,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,3500.0
C00223230,FRIENDS OF JOHN TANNER,1,C00201863,BURSON-MARSTELLER/YOUNG & RUBICAM/PRIME POLICY GROUP POLITICAL ACTION COMMITTEE,2000.0
C00033977,R.R. DONNELLEY & SONS COMPANY GOOD GOVERNMENT FUND,2,C00018028,PRINTING INDUSTRIES OF AMERICA,7500.0
C00432401,BEN NELSON 2012,1,C00018028,PRINTING INDUSTRIES OF AMERICA,1500.0
C00432401,BEN NELSON 2012,1,C00004994,PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE,1000.0
C00142372,PENN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,1,C00004994,PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE,5000.0
C00196725,HEWLETT PACKARD ENTERPRISE COMPANY PAC,1,C00132456,PROFESSIONAL SERVICES COUNCIL POLITICAL ACTION COMMITTEE,1000.0
C00383992,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),1,C00132456,PROFESSIONAL SERVICES COUNCIL POLITICAL ACTION COMMITTEE,1000.0
