candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H0MO06156,C,06,True,Challenger,"RIGHTS, THEODORE (TED)",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0MO06156'], 'committee_id': 'C00512079', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-08', 'first_file_date': '2012-02-08', 'last_f1_date': '2012-02-08', 'last_file_date': '2012-12-14', 'name': 'COMMITTEE TO ELECT TED RIGHTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'treasurer_name': 'KATHY LOUISE COOK-SPRINKLE'}]",MO
H2RI02135,P,02,True,Challenger,"RILEY, MICHAEL G. MR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2RI02135'], 'committee_id': 'C00505990', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2011-11-10', 'first_file_date': '2011-11-10', 'last_f1_date': '2013-01-24', 'last_file_date': '2015-11-12', 'name': 'RILEY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'RI', 'treasurer_name': ""O'NEIL, JENNIFER""}]",RI
H2MD06120,P,06,True,Challenger,"RIPPEON, BRANDON ORMAN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MD06120'], 'committee_id': 'C00492918', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-02-07', 'first_file_date': '2011-02-07', 'last_f1_date': '2011-02-07', 'last_file_date': '2014-03-27', 'name': 'RIPPEON FOR CONGRESS INC', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'MD', 'treasurer_name': ' KEITH A DAVIS'}]",MD
H0IN08148,C,08,True,Challenger,"RISK, KRISTI MARIE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0IN08148'], 'committee_id': 'C00500942', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-08-16', 'first_file_date': '2011-08-16', 'last_f1_date': '2011-08-16', 'last_file_date': '2012-08-02', 'name': 'KRISTI RISK FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'WILLIAM (BILL) POWELL'}, {'affiliated_committee_name': None, 'candidate_ids': ['H0IN08148'], 'committee_id': 'C00476671', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2010-02-18', 'first_file_date': '2010-02-18', 'last_f1_date': '2010-08-30', 'last_file_date': '2010-08-31', 'name': 'KRISTI RISK FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'WILLIAM J POWELL'}]",IN
H0FL25038,P,26,True,Challenger,"RIVERA, DAVID",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0FL25038'], 'committee_id': 'C00477356', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2010-03-02', 'first_file_date': '2010-03-02', 'last_f1_date': '2014-05-02', 'last_file_date': '2023-07-07', 'name': 'DAVID RIVERA FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'FL', 'treasurer_name': 'WATKINS, NANCY H.'}]",FL
H6WA07409,P,07,True,Open seat,"RIVERS, DONOVAN LAMONT",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6WA07409', 'S8WA00228'], 'committee_id': 'C00558346', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2014, 2016, 2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2014-02-26', 'first_file_date': '2014-02-26', 'last_f1_date': '2018-04-17', 'last_file_date': '2019-10-29', 'name': 'COMMITTEE TO ELECT DON RIVERS FOR UNITED STATES SENATE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WA', 'treasurer_name': 'MANNING, LINDA E MRS'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6WA07409'], 'committee_id': 'C00512137', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '2012-02-02', 'first_file_date': '2012-02-02', 'last_f1_date': '2014-03-06', 'last_file_date': '2015-02-18', 'name': 'FRIENDS TO ELECT DON RIVERS TO CONGRESS 2012', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WA', 'treasurer_name': 'MICKY PICKENS'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6WA07409'], 'committee_id': 'C00480442', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '2010-04-07', 'first_file_date': '2010-04-07', 'last_f1_date': '2010-12-20', 'last_file_date': '2012-04-12', 'name': 'FRIENDS TO ELECT DON RIVERS TO CONGRESS 2010', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WA', 'treasurer_name': 'JUDY MORTON JOHNSTON'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6WA07409'], 'committee_id': 'C00452367', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2008-06-30', 'first_file_date': '2008-06-30', 'last_f1_date': '2008-06-30', 'last_file_date': '2008-11-04', 'name': 'COMMITTEE TO ELECT DONOVAN RIVERS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WA', 'treasurer_name': 'BARBARA LEILANI FLOYD'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6WA07409'], 'committee_id': 'C00426080', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008, 2010, 2012], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '2006-06-29', 'first_file_date': '2006-06-29', 'last_f1_date': '2006-08-17', 'last_file_date': '2010-05-05', 'name': 'RIVERS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'WA', 'treasurer_name': 'KASHEEN BAHANNA FARR'}]",WA
H0FL14065,P,19,True,Open seat,"ROACH, JAMES LLOYD",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0FL14065'], 'committee_id': 'C00471177', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-11-25', 'first_file_date': '2009-11-25', 'last_f1_date': '2010-01-28', 'last_file_date': '2013-10-23', 'name': 'FRIENDS OF JAMES ROACH', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'MILDRED LOUISE BURDEN'}]",FL
H2TX35078,C,35,True,Open seat,"ROARK , ROBBY (ROB)",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX35078'], 'committee_id': 'C00513986', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-21', 'first_file_date': '2012-02-21', 'last_f1_date': '2012-02-21', 'last_file_date': '2012-07-19', 'name': 'ROB ROARK FOR CONGRESS CAMPAIGN', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TX', 'treasurer_name': 'DAVID CLIFTON CROWELL'}]",TX
H8OK03047,N,03,True,Challenger,"ROBBINS, FRANKIE LEE",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8OK03047'], 'committee_id': 'C00682484', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2018-07-09', 'first_file_date': '2018-07-09', 'last_f1_date': '2018-07-09', 'last_file_date': '2019-11-05', 'name': 'ROBBINS FOR OKLAHOMA', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OK', 'treasurer_name': 'FRANKIE LEE ROBBINS'}, {'affiliated_committee_name': None, 'candidate_ids': ['H8OK03047'], 'committee_id': 'C00450981', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2008-05-23', 'first_file_date': '2008-05-23', 'last_f1_date': '2008-05-23', 'last_file_date': '2011-12-14', 'name': 'ROBBINS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OK', 'treasurer_name': 'CECIL JAY HOAR'}]",OK
H2CT05123,P,05,True,Open seat,"ROBERTI, DANIEL FRANCIS",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2CT05123'], 'committee_id': 'C00494096', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-03-14', 'first_file_date': '2011-03-14', 'last_f1_date': '2019-10-15', 'last_file_date': '2023-07-12', 'name': 'DAN ROBERTI FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CT', 'treasurer_name': 'MCCLUTCHEY, DANIEL'}]",CT
H0CA06121,P,02,True,Open seat,"ROBERTS, DANIEL ",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0CA06121'], 'committee_id': 'C00502781', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-09-26', 'first_file_date': '2011-09-26', 'last_f1_date': '2011-09-29', 'last_file_date': '2013-02-06', 'name': 'DANIEL ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'CA', 'treasurer_name': 'MONTGOMERY, THOMAS E MR. III'}, {'affiliated_committee_name': None, 'candidate_ids': ['H0CA06121'], 'committee_id': 'C00483792', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2010-05-19', 'first_file_date': '2010-05-19', 'last_f1_date': '2010-05-19', 'last_file_date': '2010-08-19', 'name': 'DAN ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'AIP', 'party_full': 'AMERICAN INDEPENDENT PARTY', 'state': 'CA', 'treasurer_name': 'DAN ROBERTS'}]",CA
H2TX33164,C,33,True,Open seat,"ROBERTS, JASON ERIC",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX33164'], 'committee_id': 'C00516781', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-03-23', 'first_file_date': '2012-03-23', 'last_f1_date': '2012-03-23', 'last_file_date': '2013-01-25', 'name': 'JASON ROBERTS FOR US CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'AMANDA POPKEN'}]",TX
H2NC09076,P,09,True,Open seat,"ROBERTS, JENNIFER",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NC09076'], 'committee_id': 'C00513259', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-17', 'first_file_date': '2012-02-17', 'last_f1_date': '2012-05-13', 'last_file_date': '2013-01-31', 'name': 'JENNIFER ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NC', 'treasurer_name': 'MCCARTHY, JON'}]",NC
H2TX34048,P,34,True,Open seat,"ROBERTS, MARVIN KIRBY",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2TX34048'], 'committee_id': 'C00507202', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-12-07', 'first_file_date': '2011-12-07', 'last_f1_date': '2018-10-16', 'last_file_date': '2018-10-18', 'name': 'ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'ROBERTS, JUSTIN'}]",TX
H0FL15054,P,08,True,Challenger,"ROBERTS, SHANNON",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0FL15054'], 'committee_id': 'C00468488', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2009-10-05', 'first_file_date': '2009-10-05', 'last_f1_date': '2012-07-11', 'last_file_date': '2019-11-05', 'name': 'SHANNON ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'ROBERTS, SHANNON'}]",FL
H2MI11141,N,11,True,Challenger,"ROBERTS, WILLIAM F",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MI11141'], 'committee_id': 'C00513390', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-22', 'first_file_date': '2012-02-22', 'last_f1_date': '2012-06-27', 'last_file_date': '2012-11-02', 'name': 'BILL ROBERTS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'treasurer_name': 'TATRO, BEN'}]",MI
H0OR04081,P,04,True,Challenger,"ROBINSON, ART DR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0OR04081'], 'committee_id': 'C00481341', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2010-04-17', 'first_file_date': '2010-04-17', 'last_f1_date': '2018-05-05', 'last_file_date': '2023-05-16', 'name': 'ART ROBINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OR', 'treasurer_name': 'ROBINSON, ART DR.'}]",OR
H2TX33107,C,12,True,Open seat,"ROBINSON, DAVID KEITH",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX33107'], 'committee_id': 'C00508283', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-12-16', 'first_file_date': '2011-12-16', 'last_f1_date': '2012-10-01', 'last_file_date': '2012-12-17', 'name': 'ROBINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'ANNA LOUISE WATKINS'}]",TX
H8MA04047,N,04,True,Challenger,"ROBINSON, HERB",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8MA04047'], 'committee_id': 'C00733196', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2020-01-04', 'first_file_date': '2020-01-04', 'last_f1_date': '2020-01-04', 'last_file_date': '2023-07-16', 'name': 'HERB ROBINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'ROBINSON, HERBERT WILLIAM'}, {'affiliated_committee_name': None, 'candidate_ids': ['H8MA04047', 'S2MA00147'], 'committee_id': 'C00451146', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2008-06-02', 'first_file_date': '2008-06-02', 'last_f1_date': '2012-01-23', 'last_file_date': '2012-11-16', 'name': 'HERB ROBINSON COMMITTEE, INC.', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'ROSENBERG, DAVID M'}]",MA
H2OR04061,P,04,True,Challenger,"ROBINSON, MATTHEW ",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2OR04061'], 'committee_id': 'C00519850', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-04-25', 'first_file_date': '2012-04-25', 'last_f1_date': '2012-04-25', 'last_file_date': '2017-04-15', 'name': 'MATTHEW ROBINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OR', 'treasurer_name': 'NOAH ROBINSON'}]",OR
H4NC05138,P,08,True,Challenger,"ROBINSON, VERNON LUCIUS III",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4NC05138'], 'committee_id': 'C00499715', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-07-28', 'first_file_date': '2011-07-28', 'last_f1_date': '2011-09-27', 'last_file_date': '2013-10-23', 'name': 'ROBINSON FOR CONGRESS.COM', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NC', 'treasurer_name': 'STEPHEN G ARNOLD'}, {'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4NC05138'], 'committee_id': 'C00386359', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2003-04-14', 'first_file_date': '2003-04-14', 'last_f1_date': '2006-12-07', 'last_file_date': '2007-10-31', 'name': 'ROBINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NC', 'treasurer_name': 'Smith, Michelle Ms'}]",NC
H2CA38229,N,38,True,Challenger,"ROBLES, JORGE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2CA38229'], 'committee_id': 'C00508473', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-12-30', 'first_file_date': '2011-12-30', 'last_f1_date': '2012-01-23', 'last_file_date': '2012-08-09', 'name': 'JORGE ROBLES FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'CA', 'treasurer_name': 'ROBERT DAVIS'}]",CA
H0AL02087,P,02,True,Incumbent,"ROBY, MARTHA",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'TEAM ROBY VICTORY FUND', 'candidate_ids': ['H0AL02087'], 'committee_id': 'C00462143', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-05-20', 'first_file_date': '2009-05-20', 'last_f1_date': '2018-12-14', 'last_file_date': '2021-05-16', 'name': 'MARTHA ROBY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AL', 'treasurer_name': 'SLAWSON, LEAH'}]",AL
H2CA46115,N,46,True,Challenger,"ROCHA, JORGE",House,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2CA46115'], 'committee_id': 'C00515759', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-03-15', 'first_file_date': '2012-03-15', 'last_f1_date': '2012-03-15', 'last_file_date': '2018-04-26', 'name': 'ROCHA FOR CONGRESS 2012', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'CA', 'treasurer_name': 'GITONGA KANAMPIU'}]",CA
H2NV01199,P,01,True,Open seat,"RODRIGUES, MIGUEL ""MIKE""",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NV01199'], 'committee_id': 'C00511162', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-01-27', 'first_file_date': '2012-01-27', 'last_f1_date': '2012-04-05', 'last_file_date': '2013-10-16', 'name': 'RODRIGUES FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'NV', 'treasurer_name': 'BEERS, ROBERT'}]",NV
H8TX28013,P,23,True,Challenger,"RODRIGUEZ, CIRO D.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8TX28013'], 'committee_id': 'C00326066', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1997-02-13', 'first_file_date': '1997-02-13', 'last_f1_date': '2011-12-07', 'last_file_date': '2013-08-09', 'name': 'CIRO D. RODRIGUEZ FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'VERA, LUIS R. MR.'}]",TX
H2NV02486,C,02,True,Challenger,"RODRIGUEZ, XIO",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NV02486'], 'committee_id': 'C00520775', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-05-07', 'first_file_date': '2012-05-07', 'last_f1_date': '2012-05-07', 'last_file_date': '2012-07-27', 'name': 'XIO 4 CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NV', 'treasurer_name': 'DAVID M WOLFE'}]",NV
H6TN01388,P,01,True,Incumbent,"ROE, DAVID PHILLIP DR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'HEALTHCARE FREEDOM FUND', 'candidate_ids': ['H6TN01388'], 'committee_id': 'C00444471', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycles': [2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'T', 'first_f1_date': '2008-01-22', 'first_file_date': '2008-01-22', 'last_f1_date': '2021-10-28', 'last_file_date': '2021-11-02', 'name': 'DPR POLITICAL ACTION COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TN', 'treasurer_name': 'THOMAS, GERALD D'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6TN01388'], 'committee_id': 'C00424101', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2006-05-09', 'first_file_date': '2006-05-09', 'last_f1_date': '2006-05-09', 'last_file_date': '2007-11-27', 'name': 'CITIZENS TO ELECT PHIL ROE TO CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TN', 'treasurer_name': 'DONALD ROGER KENNEDY'}]",TN
H0KY05015,C,05,True,Incumbent,"ROGERS, HAROLD DALLAS",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0KY05015'], 'committee_id': 'C00116632', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '1979-12-03', 'first_file_date': '1979-12-03', 'last_f1_date': '2020-06-01', 'last_file_date': '2023-07-14', 'name': 'HAL ROGERS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'KY', 'treasurer_name': 'MITCHELL, ROBERT'}]",KY
